age,income,profession,property_type,budget,num_visits,source_lead,binary_target,total_time_spent_website,page_views_per_visit,city,lead_origin,last_activity,last_notable_activity,score_lead,label_raw,ratio_budget_income,interaction_score,label,target_multiclasse_id,prospect_id
71,6487.0,Unknown,Villa,611262.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,94.2287652227532,0.0,cold,0,tabular_006098
42,2500.0,Unemployed,Studio,205000.0,2.0,Direct Traffic,0,402,2.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,82.0,2.404,cold,0,tabular_006099
45,2500.0,Unemployed,Studio,509936.0,17.0,Organic Search,0,74,8.33,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,203.9744,11.147,warm,1,tabular_006100
22,7675.0,Unknown,Appartement,722652.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,1,Froid,94.15661237785017,0.0,cold,0,tabular_006101
38,4649.0,Unemployed,Studio,370360.0,4.0,Direct Traffic,1,1068,4.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,79.6644439664444,5.336,hot,2,tabular_006102
35,3968.0,Unemployed,Appartement,177500.0,17.0,Direct Traffic,1,49,1.48,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,3,Tiede,44.73286290322581,9.042000000000002,warm,1,tabular_006103
64,6578.0,Unknown,Studio,960219.0,7.0,Organic Search,0,303,3.5,Unknown,API,Email Opened,Email Opened,2,Tiede,145.97430830039525,5.156,warm,1,tabular_006104
87,7852.0,Unknown,Studio,580074.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,73.87595517065716,0.0,cold,0,tabular_006105
74,6045.0,Unknown,Terrain,460512.0,1.0,Direct Traffic,0,718,1.0,Unknown,Landing Page Submission,Email Bounced,Modified,1,Froid,76.18064516129033,2.236,cold,0,tabular_006106
36,2628.0,Unemployed,Appartement,276130.0,3.0,Direct Traffic,0,33,1.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,0,Froid,105.07229832572298,2.016,cold,0,tabular_006107
82,6695.0,Unknown,Studio,564616.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,84.33398058252428,0.0,cold,0,tabular_006108
20,7022.0,Unknown,Villa,572197.0,2.0,Direct Traffic,0,98,2.0,Thane & Outskirts,Landing Page Submission,Email Opened,Modified,1,Froid,81.48632868128739,1.796,cold,0,tabular_006109
59,7569.0,Unknown,Appartement,705068.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,93.15206764433876,0.0,cold,0,tabular_006110
38,4858.0,Unemployed,Appartement,140000.0,9.0,Direct Traffic,0,208,9.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,3,Tiede,28.818443804034583,7.616,warm,1,tabular_006111
57,3938.0,Unemployed,Appartement,599880.0,4.0,Direct Traffic,0,261,4.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,152.33113255459625,3.722,cold,0,tabular_006112
84,2500.0,Unemployed,Terrain,313412.0,3.0,Direct Traffic,1,730,3.0,Thane & Outskirts,Landing Page Submission,Unreachable,Unreachable,2,Tiede,125.3648,3.86,warm,1,tabular_006113
42,5648.0,Unknown,Appartement,606060.0,5.0,Google,1,1234,2.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,107.30524079320114,5.718,warm,1,tabular_006114
72,8843.0,Unknown,Terrain,663253.0,0.0,Olark Chat,0,0,0.0,Unknown,API,SMS Sent,SMS Sent,2,Tiede,75.00316634626257,0.0,warm,1,tabular_006115
69,3311.0,Unemployed,Villa,202350.0,5.0,Google,1,1297,2.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,61.11446692842042,5.844,hot,2,tabular_006116
61,7846.0,Unknown,Maison,839108.0,0.0,Olark Chat,0,0,0.0,Unknown,API,SMS Sent,Modified,0,Froid,106.94723425949527,0.0,cold,0,tabular_006117
73,2500.0,Unemployed,Terrain,137500.0,2.0,Direct Traffic,1,62,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,55.0,1.7240000000000002,warm,1,tabular_006118
72,5546.0,Unknown,Studio,410478.0,5.0,Organic Search,0,238,5.0,Mumbai,Landing Page Submission,Email Bounced,Modified,3,Tiede,74.01334294987379,4.476,warm,1,tabular_006119
87,2500.0,Unemployed,Appartement,527735.0,3.0,Reference,1,876,2.0,Select,Lead Add Form,Unknown,Modified,1,Froid,211.094,3.852,cold,0,tabular_006120
90,7310.0,Unknown,Maison,499081.0,2.0,Google,1,1395,2.0,Unknown,API,Unsubscribed,Unsubscribed,3,Tiede,68.27373461012311,4.390000000000001,warm,1,tabular_006121
83,7754.0,Unknown,Terrain,522150.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,67.33943770956925,0.0,cold,0,tabular_006122
36,2500.0,Unemployed,Studio,179820.0,7.0,Direct Traffic,0,66,7.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,71.928,5.731999999999999,warm,1,tabular_006123
24,6918.0,Unknown,Maison,665262.0,8.0,Google,0,396,4.0,Unknown,API,SMS Sent,Modified,3,Tiede,96.16392020815265,5.992,warm,1,tabular_006124
80,4472.0,Unemployed,Villa,467040.0,0.0,Unknown,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,1,Froid,104.43649373881932,0.0,cold,0,tabular_006125
59,11253.0,Working Professional,Terrain,1264329.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Email Opened,Modified,2,Tiede,112.35483870967742,0.0,warm,1,tabular_006126
59,4872.0,Unemployed,Terrain,288882.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,59.29433497536946,0.0,warm,1,tabular_006127
76,4255.0,Unemployed,Villa,242100.0,0.0,Reference,1,0,0.0,Other Cities,Lead Add Form,Email Opened,Email Opened,2,Tiede,56.89776733254994,0.0,warm,1,tabular_006128
37,6508.0,Unknown,Terrain,758064.0,3.0,Organic Search,0,180,1.5,Unknown,API,Email Opened,Email Opened,0,Froid,116.4818684695759,2.31,cold,0,tabular_006129
90,8223.0,Unknown,Appartement,833976.0,3.0,Google,1,758,1.5,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,101.41991973732216,3.466,warm,1,tabular_006130
34,8747.0,Unknown,Terrain,361836.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,41.366868640676806,0.0,warm,1,tabular_006131
44,8402.0,Unknown,Appartement,836052.0,3.0,Google,0,122,3.0,Unknown,API,Page Visited on Website,Modified,3,Tiede,99.50630802189954,2.644,warm,1,tabular_006132
64,8330.0,Unknown,Terrain,526656.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,63.22400960384154,0.0,warm,1,tabular_006133
19,6633.0,Unknown,Studio,642909.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,96.92582541836272,0.0,cold,0,tabular_006134
80,4231.0,Unemployed,Studio,235000.0,3.0,Direct Traffic,1,936,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,55.54242495863862,4.272,warm,1,tabular_006135
79,8510.0,Unknown,Maison,554736.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,65.18636897767333,0.0,warm,1,tabular_006136
36,8411.0,Unknown,Studio,703728.0,4.0,Google,0,114,4.0,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,83.66757817144216,3.428,warm,1,tabular_006137
34,2725.0,Unemployed,Villa,239040.0,7.0,Google,0,1369,3.5,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,87.72110091743119,7.288,hot,2,tabular_006138
86,2500.0,Unemployed,Maison,402339.0,4.0,Google,1,816,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,160.9356,4.832000000000001,warm,1,tabular_006139
56,2585.0,Student,Studio,257517.0,2.0,Google,0,81,1.0,Other Cities,API,Olark Chat Conversation,Modified,1,Froid,99.61972920696324,1.4620000000000002,cold,0,tabular_006140
88,7177.0,Unknown,Appartement,606050.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,84.44336073568343,0.0,cold,0,tabular_006141
56,7482.0,Unknown,Terrain,615754.0,1.0,Direct Traffic,0,72,1.0,Thane & Outskirts,Landing Page Submission,Converted to Lead,Modified,1,Froid,82.29804865009356,0.944,cold,0,tabular_006142
53,2500.0,Unemployed,Studio,531439.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Email Opened,0,Froid,212.5756,0.0,cold,0,tabular_006143
57,5622.0,Student,Appartement,395241.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,70.3025613660619,0.0,cold,0,tabular_006144
62,4683.0,Unemployed,Maison,202884.0,4.0,Google,0,913,4.0,Mumbai,Landing Page Submission,Olark Chat Conversation,Modified,2,Tiede,43.32351057014734,5.026000000000001,warm,1,tabular_006145
21,6986.0,Unknown,Terrain,501220.0,2.0,Direct Traffic,0,400,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Modified,1,Froid,71.74634984254223,2.4000000000000004,cold,0,tabular_006146
42,5941.0,Unknown,Studio,553872.0,1.0,Direct Traffic,0,212,1.0,Mumbai,Landing Page Submission,Email Bounced,Modified,1,Froid,93.22874936879312,1.2240000000000002,cold,0,tabular_006147
86,2500.0,Unemployed,Maison,357840.0,4.0,Direct Traffic,1,86,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,143.136,3.3720000000000003,warm,1,tabular_006148
47,4100.0,Student,Studio,345480.0,2.0,Google,0,1619,2.0,Select,API,Email Opened,Email Opened,2,Tiede,84.26341463414634,4.838000000000001,warm,1,tabular_006149
85,2500.0,Unemployed,Maison,455729.0,0.0,Reference,1,0,0.0,Thane & Outskirts,Lead Add Form,Email Opened,Email Opened,1,Froid,182.2916,0.0,cold,0,tabular_006150
46,2706.0,Unemployed,Studio,419056.0,4.0,Organic Search,1,47,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,154.8617886178862,3.294,warm,1,tabular_006151
90,8050.0,Unknown,Appartement,354195.0,6.0,Direct Traffic,1,464,6.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,43.999378881987575,5.728,hot,2,tabular_006152
85,4581.0,Unemployed,Villa,421705.0,2.0,Google,1,1451,1.0,Select,API,SMS Sent,SMS Sent,3,Tiede,92.05522811613184,4.202,warm,1,tabular_006153
68,4041.0,Unemployed,Appartement,257500.0,4.0,Google,0,660,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,63.721851026973525,4.5200000000000005,warm,1,tabular_006154
41,2757.0,Unemployed,Terrain,195000.0,3.0,Reference,1,1193,2.0,Select,Lead Add Form,Approached upfront,Modified,3,Tiede,70.72905331882481,4.486000000000001,warm,1,tabular_006155
31,4869.0,Unemployed,Studio,306158.0,4.0,Organic Search,0,127,4.0,Select,API,Olark Chat Conversation,Modified,2,Tiede,62.879030601766274,3.454,warm,1,tabular_006156
86,3791.0,Unemployed,Villa,237920.0,0.0,Welingak Website,1,0,0.0,Thane & Outskirts,Lead Add Form,Email Opened,Email Opened,2,Tiede,62.7591664468478,0.0,warm,1,tabular_006157
35,12032.0,Working Professional,Villa,1370334.0,6.0,Google,1,1069,6.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,113.89079122340424,6.938,hot,2,tabular_006158
59,4922.0,Unemployed,Terrain,183628.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,37.307598537180006,0.0,warm,1,tabular_006159
74,2500.0,Unemployed,Terrain,209760.0,3.0,Organic Search,0,36,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,2,Tiede,83.904,2.472,warm,1,tabular_006160
29,3153.0,Unemployed,Villa,452025.0,2.0,Direct Traffic,0,737,2.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,0,Froid,143.36346336822075,3.0740000000000003,cold,0,tabular_006161
34,2500.0,Unemployed,Terrain,402790.0,3.0,Direct Traffic,0,90,3.0,Mumbai,Landing Page Submission,Email Link Clicked,Email Link Clicked,1,Froid,161.116,2.58,cold,0,tabular_006162
47,3748.0,Unemployed,Terrain,230000.0,4.0,Google,1,1452,4.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,61.36606189967983,6.104,hot,2,tabular_006163
40,10738.0,Working Professional,Studio,774255.0,2.0,Direct Traffic,1,973,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,72.10420934997207,3.5460000000000003,warm,1,tabular_006164
18,5905.0,Student,Appartement,422710.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Modified,1,Froid,71.58509737510585,0.0,cold,0,tabular_006165
49,2500.0,Unemployed,Maison,347168.0,7.0,Organic Search,0,226,7.0,Select,API,SMS Sent,SMS Sent,2,Tiede,138.8672,6.052,warm,1,tabular_006166
26,2938.0,Unemployed,Villa,353241.0,4.0,Direct Traffic,1,949,4.0,Other Metro Cities,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,120.23179033356024,5.098000000000001,warm,1,tabular_006167
32,4516.0,Unemployed,Maison,319425.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,70.73184233835252,0.0,warm,1,tabular_006168
45,5031.0,Student,Villa,450636.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,89.57185450208706,0.0,cold,0,tabular_006169
41,6960.0,Unknown,Villa,523674.0,6.0,Direct Traffic,0,296,3.0,Thane & Outskirts,Landing Page Submission,Unsubscribed,Unsubscribed,3,Tiede,75.24051724137931,4.492,warm,1,tabular_006170
77,3793.0,Unemployed,Appartement,251475.0,3.0,Organic Search,1,1466,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,66.29976272080148,5.332000000000001,hot,2,tabular_006171
52,3381.0,Unemployed,Villa,444108.0,0.0,Welingak Website,1,0,0.0,Mumbai,Lead Add Form,SMS Sent,SMS Sent,1,Froid,131.35403726708074,0.0,cold,0,tabular_006172
44,4579.0,Unemployed,Villa,412148.0,4.0,Direct Traffic,1,231,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,90.00829875518673,3.662,warm,1,tabular_006173
37,4699.0,Student,Appartement,205095.0,3.0,Google,0,383,1.0,Select,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,43.64652053628432,2.566,cold,0,tabular_006174
82,3915.0,Student,Terrain,313159.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,79.98952745849297,0.0,cold,0,tabular_006175
66,3758.0,Unemployed,Maison,516548.0,4.0,Organic Search,1,1882,4.0,Other Metro Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,137.4529004789782,6.964,warm,1,tabular_006176
18,2500.0,Unemployed,Villa,155000.0,0.0,Olark Chat,0,0,0.0,Select,API,SMS Sent,SMS Sent,1,Froid,62.0,0.0,cold,0,tabular_006177
27,4491.0,Unemployed,Appartement,368592.0,11.0,Google,1,1129,2.2,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,82.07348029392118,8.418,hot,2,tabular_006178
64,7093.0,Unknown,Villa,384276.0,3.0,Direct Traffic,1,1576,1.5,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,54.17679402227548,5.102,warm,1,tabular_006179
76,10585.0,Working Professional,Appartement,682350.0,3.0,Google,1,1438,1.5,Select,API,SMS Sent,SMS Sent,4,Chaud,64.46386395843174,4.8260000000000005,hot,2,tabular_006180
79,4626.0,Unemployed,Maison,240300.0,4.0,Olark Chat,1,882,2.0,Select,API,SMS Sent,SMS Sent,2,Tiede,51.9455252918288,4.364000000000001,warm,1,tabular_006181
35,3236.0,Unemployed,Studio,215000.0,9.0,Organic Search,0,257,9.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,66.44004944375773,7.713999999999999,warm,1,tabular_006182
63,8157.0,Unknown,Terrain,665760.0,17.0,Organic Search,1,1015,8.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,6,Chaud,81.61824200073556,12.93,hot,2,tabular_006183
49,3541.0,Unemployed,Studio,165000.0,2.0,Direct Traffic,0,368,2.0,Thane & Outskirts,Landing Page Submission,SMS Sent,Modified,1,Froid,46.5970064953403,2.3360000000000003,cold,0,tabular_006184
44,3993.0,Unemployed,Appartement,161124.0,3.0,Google,1,531,3.0,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,40.351615326821936,3.462,warm,1,tabular_006185
35,6119.0,Unknown,Villa,656191.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,107.238274227815,0.0,cold,0,tabular_006186
56,7851.0,Unknown,Terrain,945096.0,2.0,Direct Traffic,1,848,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,1,Froid,120.37905999235768,3.2960000000000003,cold,0,tabular_006187
66,2500.0,Unemployed,Maison,164300.0,4.0,Google,0,1078,4.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,65.72,5.356,warm,1,tabular_006188
61,4992.0,Unemployed,Terrain,297560.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,59.6073717948718,0.0,cold,0,tabular_006189
89,6403.0,Unknown,Villa,493542.0,2.0,Organic Search,0,361,2.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,1,Froid,77.07980634077776,2.322,cold,0,tabular_006190
71,4956.0,Unemployed,Studio,185000.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,37.32849071832123,0.0,cold,0,tabular_006191
51,3487.0,Student,Appartement,341744.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,98.00516203039862,0.0,cold,0,tabular_006192
88,3721.0,Student,Studio,637080.0,4.0,Direct Traffic,0,205,2.0,Mumbai,Landing Page Submission,Unsubscribed,Modified,0,Froid,171.21203977425424,3.01,cold,0,tabular_006193
53,3594.0,Unemployed,Terrain,283829.0,3.0,Google,1,1536,1.5,Select,API,SMS Sent,SMS Sent,3,Tiede,78.97301057317752,5.022,warm,1,tabular_006194
35,7263.0,Unknown,Villa,535262.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,73.69709486438111,0.0,cold,0,tabular_006195
55,4304.0,Unemployed,Appartement,477792.0,4.0,Google,0,247,4.0,Select,API,Email Bounced,Email Bounced,1,Froid,111.01115241635688,3.694,cold,0,tabular_006196
76,2726.0,Unemployed,Villa,365955.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Olark Chat Conversation,0,Froid,134.2461482024945,0.0,cold,0,tabular_006197
26,3784.0,Student,Villa,272160.0,8.0,Direct Traffic,1,178,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,71.92389006342495,5.556,hot,2,tabular_006198
90,6189.0,Unknown,Terrain,425672.0,2.0,Direct Traffic,0,238,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,1,Froid,68.77880109872355,2.076,cold,0,tabular_006199
89,2547.0,Unemployed,Studio,224250.0,3.0,Direct Traffic,1,942,1.5,Other Metro Cities,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,88.04475853945819,3.834,warm,1,tabular_006200
68,2500.0,Unemployed,Villa,150000.0,4.0,Google,1,298,4.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,3,Tiede,60.0,3.796,warm,1,tabular_006201
52,6285.0,Unknown,Villa,450632.0,3.0,Google,1,829,3.0,Mumbai,Landing Page Submission,Unreachable,Unreachable,3,Tiede,71.69960222752586,4.058,warm,1,tabular_006202
22,2500.0,Unemployed,Villa,260104.0,2.0,Google,0,18,2.0,Mumbai,Landing Page Submission,Form Submitted on Website,Modified,0,Froid,104.0416,1.636,cold,0,tabular_006203
31,2911.0,Student,Appartement,246732.0,3.0,Google,0,450,1.5,Select,API,Email Opened,Email Opened,1,Froid,84.75850223290965,2.85,cold,0,tabular_006204
47,12496.0,Working Professional,Villa,1284719.0,4.0,Olark Chat,1,56,1.33,Mumbai,API,Email Opened,Email Opened,2,Tiede,102.81041933418696,2.511,warm,1,tabular_006205
21,8832.0,Unknown,Villa,983564.0,5.0,Google,0,125,1.25,Unknown,API,Page Visited on Website,Page Visited on Website,2,Tiede,111.36367753623188,3.125,warm,1,tabular_006206
56,2500.0,Unemployed,Terrain,255000.0,2.0,Direct Traffic,0,205,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,0,Froid,102.0,2.01,cold,0,tabular_006207
81,6609.0,Unknown,Villa,519210.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,78.56105310939628,0.0,cold,0,tabular_006208
42,2500.0,Unemployed,Villa,328624.0,2.0,Direct Traffic,0,596,2.0,Select,API,Email Opened,Email Opened,0,Froid,131.4496,2.792,cold,0,tabular_006209
45,2500.0,Unemployed,Terrain,484400.0,2.0,Direct Traffic,0,377,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,0,Froid,193.76,2.354,cold,0,tabular_006210
83,3104.0,Unemployed,Appartement,398094.0,2.0,Olark Chat,0,198,1.0,Other Cities,API,Olark Chat Conversation,Olark Chat Conversation,0,Froid,128.25193298969072,1.6960000000000002,cold,0,tabular_006211
39,2500.0,Unemployed,Studio,307908.0,2.0,Direct Traffic,1,1050,2.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,2,Tiede,123.1632,3.7,warm,1,tabular_006212
48,6102.0,Unknown,Terrain,775899.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,127.15486725663716,0.0,cold,0,tabular_006213
40,5939.0,Unknown,Appartement,486018.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,81.83498905539653,0.0,cold,0,tabular_006214
65,2500.0,Unemployed,Studio,125000.0,1.0,Direct Traffic,0,28,1.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,1,Froid,50.0,0.8560000000000001,cold,0,tabular_006215
37,6872.0,Unknown,Villa,619500.0,2.0,Direct Traffic,0,1444,2.0,Mumbai,Landing Page Submission,Form Submitted on Website,Modified,2,Tiede,90.14842840512225,4.488,warm,1,tabular_006216
55,7418.0,Unknown,Terrain,448679.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,60.4851712051766,0.0,cold,0,tabular_006217
72,2500.0,Unemployed,Villa,214435.0,7.0,Direct Traffic,0,202,7.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,85.774,6.004,warm,1,tabular_006218
85,2500.0,Unemployed,Terrain,242500.0,2.0,Direct Traffic,0,144,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,97.0,1.888,cold,0,tabular_006219
18,2500.0,Unemployed,Studio,202818.0,4.0,Direct Traffic,0,246,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,81.1272,3.692,warm,1,tabular_006220
24,4496.0,Unemployed,Appartement,301466.0,7.0,Organic Search,0,229,3.5,Other Metro Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,67.05204626334519,5.008,warm,1,tabular_006221
74,4967.0,Unemployed,Terrain,125000.0,9.0,Direct Traffic,0,352,9.0,Select,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,25.166096235152004,7.903999999999999,warm,1,tabular_006222
