Age,Salaire_Mensuel,Profession,Type_de_Bien,Budget_Cible,Nb_Visites_Site,Source_Lead,Target,Total Time Spent on Website,Page Views Per Visit,City,Lead Origin,Last Activity,Last Notable Activity,Score_Lead,Target_Multiclasse,Ratio_Budget_Salaire,Score_Engagement
85,2500.0,Unemployed,Terrain,195000.0,6.0,Direct Traffic,1,1081,3.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,78.0,6.062
78,2500.0,Unemployed,Villa,349860.0,5.0,Organic Search,1,277,2.5,Select,API,SMS Sent,SMS Sent,2,Tiede,139.944,3.8040000000000003
46,2500.0,Unemployed,Maison,210678.0,3.0,Direct Traffic,0,227,1.5,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,1,Froid,84.2712,2.404
36,7651.0,Unknown,Studio,626391.0,1.0,Direct Traffic,0,555,1.0,Mumbai,Landing Page Submission,Email Bounced,Modified,1,Froid,81.8704744477846,1.9100000000000001
60,7581.0,Unknown,Villa,707980.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,93.38873499538319,0.0
83,8673.0,Unknown,Appartement,876000.0,3.0,Direct Traffic,1,1563,3.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,4,Chaud,101.00311310965064,5.526
78,4186.0,Unemployed,Terrain,283833.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,Email Opened,Email Opened,2,Tiede,67.80530339225992,0.0
60,7249.0,Unknown,Studio,848640.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,117.06994068147331,0.0
42,7872.0,Unknown,Maison,688444.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,87.45477642276423,0.0
37,4238.0,Unemployed,Appartement,197500.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,46.60217083529967,0.0
65,6091.0,Unknown,Studio,387655.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,63.64390083730093,0.0
41,3688.0,Unemployed,Maison,324576.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,2,Tiede,88.00867678958785,0.0
28,4021.0,Unemployed,Appartement,414770.0,4.0,Google,1,1179,2.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,2,Tiede,103.15095747326535,4.958
72,2554.0,Unemployed,Terrain,230000.0,14.0,Google,0,1602,7.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,4,Chaud,90.05481597494126,12.304
45,2500.0,Unemployed,Maison,235212.0,3.0,Google,1,633,3.0,Select,API,Email Opened,Email Opened,3,Tiede,94.0848,3.666
86,5562.0,Unknown,Studio,728622.0,2.0,Google,0,385,2.0,Unknown,API,Page Visited on Website,Page Visited on Website,0,Froid,131.0,2.37
80,6610.0,Unknown,Appartement,495264.0,2.0,Google,0,253,1.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,74.92647503782148,1.806
76,10803.0,Working Professional,Villa,1234927.0,11.0,Direct Traffic,1,746,2.75,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,114.3133388873461,7.817
22,6584.0,Unknown,Appartement,682732.0,5.0,Google,0,448,2.5,Mumbai,Landing Page Submission,Page Visited on Website,Modified,1,Froid,103.69562575941677,4.146
68,5895.0,Unknown,Studio,701700.0,10.0,Organic Search,1,1672,10.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,119.03307888040712,11.344
38,2500.0,Unemployed,Studio,187500.0,5.0,Direct Traffic,0,458,2.5,Mumbai,Landing Page Submission,Email Opened,Modified,2,Tiede,75.0,4.166
29,8333.0,Unknown,Villa,761016.0,6.0,Organic Search,0,589,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,3,Tiede,91.32557302292092,4.7780000000000005
67,2500.0,Unemployed,Studio,404140.0,6.0,Organic Search,0,208,6.0,Thane & Outskirts,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,161.656,5.216
21,3831.0,Unemployed,Appartement,187500.0,2.0,Direct Traffic,0,111,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,1,Froid,48.94283476898982,1.822
59,2500.0,Unemployed,Maison,407554.0,10.0,Direct Traffic,1,1450,5.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,163.0216,9.4
55,2500.0,Unemployed,Appartement,197500.0,7.0,Google,1,241,7.0,Select,API,SMS Sent,SMS Sent,4,Chaud,79.0,6.082
42,8331.0,Unknown,Studio,534180.0,2.0,Direct Traffic,1,367,2.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,64.11955347497299,2.334
31,6600.0,Unknown,Villa,620466.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,1,Froid,94.01,0.0
49,7477.0,Unknown,Villa,535950.0,4.0,Direct Traffic,0,283,4.0,Unknown,Landing Page Submission,SMS Sent,Modified,2,Tiede,71.6798181088672,3.766
28,2500.0,Unemployed,Terrain,243216.0,9.0,Direct Traffic,1,40,3.0,Mumbai,Landing Page Submission,Form Submitted on Website,Modified,4,Chaud,97.2864,5.48
78,7317.0,Unknown,Villa,866640.0,1.0,Google,0,81,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,0,Froid,118.4419844198442,0.9620000000000001
35,12063.0,Working Professional,Villa,721184.0,10.0,Direct Traffic,1,1523,2.5,Other Cities,Landing Page Submission,Email Opened,Email Opened,5,Chaud,59.784796485119784,8.796
44,6884.0,Unknown,Studio,989968.0,17.0,Organic Search,0,230,5.25,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,2,Tiede,143.80708890180128,10.535
72,3624.0,Unemployed,Maison,295408.0,3.0,Google,0,127,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,81.51434878587196,2.654
71,4056.0,Unemployed,Maison,447423.0,5.0,Organic Search,0,154,5.0,Select,API,Email Opened,Email Opened,2,Tiede,110.31139053254438,4.308
38,6687.0,Unknown,Studio,469476.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,70.20726783310901,0.0
61,4580.0,Unemployed,Villa,574896.0,3.0,Organic Search,0,206,1.5,Select,API,Converted to Lead,Modified,0,Froid,125.52314410480349,2.362
22,6698.0,Unknown,Appartement,880092.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,131.39623768289042,0.0
58,4009.0,Unemployed,Maison,383250.0,3.0,Organic Search,0,402,1.5,Mumbai,Landing Page Submission,Had a Phone Conversation,Modified,1,Froid,95.59740583686705,2.754
76,4878.0,Unemployed,Studio,252500.0,2.0,Olark Chat,0,8,1.0,Other Cities,API,Email Opened,Email Opened,1,Froid,51.7630176301763,1.316
71,7111.0,Unknown,Appartement,1014415.0,2.0,Direct Traffic,0,201,2.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,0,Froid,142.6543383490367,2.0020000000000002
39,3792.0,Unemployed,Villa,292500.0,7.0,Google,0,1514,3.5,Select,API,Email Opened,Email Opened,4,Chaud,77.13607594936708,7.578
82,2500.0,Unemployed,Studio,288164.0,1.0,Direct Traffic,0,961,1.0,Other Cities of Maharashtra,Landing Page Submission,Converted to Lead,Modified,0,Froid,115.2656,2.722
81,2500.0,Unemployed,Maison,292500.0,2.0,Direct Traffic,0,739,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,0,Froid,117.0,3.0780000000000003
88,2500.0,Unemployed,Appartement,230000.0,7.0,Google,0,1061,7.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,4,Chaud,92.0,7.7219999999999995
21,7497.0,Unknown,Appartement,432630.0,3.0,Direct Traffic,0,1231,3.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,3,Tiede,57.707082833133256,4.862
82,7486.0,Unknown,Maison,547328.0,5.0,Direct Traffic,1,696,5.0,Mumbai,Landing Page Submission,Email Opened,Modified,4,Chaud,73.11354528453113,5.392
32,4309.0,Unemployed,Appartement,361998.0,3.0,Direct Traffic,0,146,3.0,Mumbai,Landing Page Submission,Email Bounced,Email Bounced,2,Tiede,84.00974704107682,2.6919999999999997
39,2500.0,Unemployed,Maison,200000.0,3.0,Google,0,757,3.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,2,Tiede,80.0,3.914
64,3857.0,Unemployed,Studio,327420.0,2.0,Olark Chat,0,319,1.0,Mumbai,API,Form Submitted on Website,Modified,1,Froid,84.88981073373088,1.9380000000000002
63,2895.0,Unemployed,Terrain,185625.0,0.0,Reference,1,0,0.0,Thane & Outskirts,Lead Add Form,Email Opened,Email Opened,2,Tiede,64.11917098445596,0.0
31,7179.0,Unknown,Villa,688554.0,6.0,Google,1,1424,6.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,95.91224404513163,7.648
67,2500.0,Unemployed,Studio,248118.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,Email Opened,Email Opened,2,Tiede,99.2472,0.0
37,12119.0,Working Professional,Villa,829290.0,5.0,Direct Traffic,1,1665,5.0,Tier II Cities,Landing Page Submission,Email Opened,Email Opened,6,Chaud,68.42891327667299,7.33
67,4539.0,Unemployed,Villa,257500.0,2.0,Google,1,1020,2.0,Select,API,Email Opened,Email Opened,3,Tiede,56.73055739149592,3.64
50,2579.0,Unemployed,Maison,439530.0,3.0,Google,0,405,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,1,Froid,170.42652190771616,3.21
76,2500.0,Unemployed,Terrain,175000.0,0.0,Reference,1,0,0.0,Other Cities of Maharashtra,Lead Add Form,Email Opened,Email Opened,2,Tiede,70.0,0.0
60,4844.0,Unemployed,Villa,260000.0,5.0,Direct Traffic,1,1087,5.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,53.67464905037159,6.1739999999999995
29,8011.0,Unknown,Villa,859424.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,107.28048932717513,0.0
57,4225.0,Unemployed,Studio,369962.0,4.0,Google,0,42,4.0,Other Cities,Landing Page Submission,Olark Chat Conversation,Modified,2,Tiede,87.56497041420118,3.2840000000000003
37,4526.0,Unemployed,Terrain,376105.0,3.0,Direct Traffic,1,1029,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,83.09876270437472,4.458
55,4217.0,Unemployed,Terrain,177500.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,42.09153426606592,0.0
20,4820.0,Unemployed,Villa,284163.0,0.0,Olark Chat,1,0,0.0,Mumbai,API,Email Opened,Email Opened,2,Tiede,58.954979253112036,0.0
45,4245.0,Unemployed,Terrain,158160.0,3.0,Google,0,105,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,37.25795053003534,2.61
73,2500.0,Unemployed,Studio,240000.0,8.0,Direct Traffic,1,1282,1.14,Thane & Outskirts,Landing Page Submission,Email Link Clicked,Email Link Clicked,4,Chaud,96.0,6.906
30,2500.0,Unemployed,Maison,395920.0,2.0,Google,1,1387,1.0,Select,API,Olark Chat Conversation,Olark Chat Conversation,2,Tiede,158.368,4.074
83,4081.0,Unemployed,Villa,281534.0,13.0,Direct Traffic,1,1659,4.33,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,5,Chaud,68.98652291105121,11.116999999999999
54,5607.0,Unknown,Appartement,538748.0,2.0,Direct Traffic,0,80,2.0,Unknown,Landing Page Submission,Page Visited on Website,Modified,1,Froid,96.0848938826467,1.7600000000000002
66,2796.0,Unemployed,Villa,345765.0,3.0,Direct Traffic,0,458,1.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,0,Froid,123.66416309012875,2.866
83,8311.0,Unknown,Villa,426228.0,12.0,Google,1,228,2.4,Tier II Cities,Landing Page Submission,Email Opened,Modified,4,Chaud,51.28480327277103,7.176
53,3562.0,Unemployed,Maison,217500.0,5.0,Organic Search,1,332,2.5,Other Metro Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,61.06120157215048,3.914
71,5869.0,Unknown,Appartement,421874.0,10.0,Google,1,1192,5.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,71.88175157607769,8.884
43,4875.0,Unemployed,Appartement,323757.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,66.4116923076923,0.0
89,3752.0,Unemployed,Appartement,213888.0,3.0,Direct Traffic,1,1562,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,57.00639658848614,5.524
57,3504.0,Unemployed,Maison,208692.0,3.0,Google,1,170,1.5,Select,API,SMS Sent,SMS Sent,2,Tiede,59.55821917808219,2.29
60,4684.0,Unemployed,Terrain,374072.0,3.0,Direct Traffic,1,950,3.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,79.86165670367207,4.3
39,12203.0,Working Professional,Appartement,1167111.0,3.0,Direct Traffic,1,1270,3.0,Select,API,SMS Sent,SMS Sent,5,Chaud,95.64131770876014,4.9399999999999995
37,4412.0,Unemployed,Terrain,150000.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,2,Tiede,33.99818676337262,0.0
25,4824.0,Unemployed,Studio,155000.0,4.0,Google,1,1337,4.0,Mumbai,Landing Page Submission,Had a Phone Conversation,Had a Phone Conversation,4,Chaud,32.13101160862355,5.8740000000000006
46,2500.0,Unemployed,Maison,247500.0,2.0,Direct Traffic,1,575,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,99.0,2.75
57,4757.0,Unemployed,Terrain,407943.0,6.0,Direct Traffic,1,1218,3.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,5,Chaud,85.75635904982131,6.336
47,4406.0,Unemployed,Appartement,213000.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,48.343168406718114,0.0
72,2500.0,Unemployed,Appartement,435424.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Modified,0,Froid,174.1696,0.0
33,4075.0,Unemployed,Terrain,232788.0,6.0,Google,0,652,3.0,Mumbai,Landing Page Submission,Unsubscribed,Unsubscribed,3,Tiede,57.12588957055215,5.204
63,3901.0,Unemployed,Terrain,212500.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,54.473211996923865,0.0
79,2500.0,Unemployed,Studio,377055.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,150.822,0.0
24,2524.0,Unemployed,Maison,360090.0,5.0,Google,1,1673,5.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,142.66640253565768,7.346
62,7076.0,Unknown,Villa,525696.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,1,Froid,74.2928208027134,0.0
76,8474.0,Unknown,Studio,490240.0,10.0,Direct Traffic,0,416,1.43,Thane & Outskirts,Landing Page Submission,Form Submitted on Website,Modified,3,Tiede,57.85225395326882,6.261
73,5991.0,Student,Studio,227040.0,1.0,Direct Traffic,0,400,1.0,Select,Landing Page Submission,Email Bounced,Email Bounced,1,Froid,37.89684526790185,1.6
65,12143.0,Working Professional,Studio,1232301.0,3.0,Direct Traffic,0,434,1.5,Other Metro Cities,Landing Page Submission,Page Visited on Website,Page Visited on Website,1,Froid,101.4824178539076,2.818
44,3684.0,Student,Appartement,204906.0,1.0,Direct Traffic,0,2,1.0,Other Cities,Landing Page Submission,Email Bounced,Modified,1,Froid,55.62052117263843,0.804
70,2500.0,Unemployed,Terrain,274800.0,0.0,Olark Chat,1,0,0.0,Other Cities of Maharashtra,API,SMS Sent,SMS Sent,1,Froid,109.92,0.0
90,2500.0,Unemployed,Maison,467495.0,2.0,Google,0,268,2.0,Select,API,SMS Sent,SMS Sent,0,Froid,186.998,2.136
52,8699.0,Unknown,Appartement,909788.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,1,Froid,104.5853546384642,0.0
68,3245.0,Unemployed,Studio,350060.0,2.0,Google,1,1122,2.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,107.87673343605547,3.8440000000000003
54,2674.0,Unemployed,Maison,130200.0,4.0,Direct Traffic,1,1402,2.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,48.69109947643979,5.404
74,2500.0,Unemployed,Appartement,232500.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,Modified,2,Tiede,93.0,0.0
25,3290.0,Unemployed,Villa,420396.0,0.0,Reference,1,0,0.0,Thane & Outskirts,Lead Add Form,SMS Sent,SMS Sent,1,Froid,127.77993920972645,0.0
37,2994.0,Unemployed,Studio,219356.0,4.0,Google,0,1524,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,73.26519706078824,5.648
70,2500.0,Unemployed,Appartement,181224.0,3.0,Direct Traffic,0,150,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,72.4896,2.7
29,5601.0,Student,Appartement,341156.0,1.0,Direct Traffic,0,241,1.0,Other Cities of Maharashtra,Landing Page Submission,Email Bounced,Modified,1,Froid,60.90983752901268,1.282
66,2500.0,Unemployed,Studio,328812.0,2.0,Google,0,111,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,0,Froid,131.5248,1.822
34,4104.0,Unemployed,Villa,330909.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,80.63084795321637,0.0
81,2500.0,Unemployed,Terrain,262080.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,1,Froid,104.832,0.0
59,2562.0,Unemployed,Villa,194256.0,0.0,Reference,1,0,0.0,Thane & Outskirts,Lead Add Form,Email Opened,Modified,2,Tiede,75.82201405152225,0.0
46,2500.0,Unemployed,Studio,272500.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,1,Froid,109.0,0.0
36,2500.0,Unemployed,Terrain,215000.0,2.0,Google,0,1284,2.0,Select,API,Olark Chat Conversation,Olark Chat Conversation,2,Tiede,86.0,4.168
28,2500.0,Unemployed,Appartement,233200.0,1.0,Google,0,1238,1.0,Select,API,Email Bounced,Modified,2,Tiede,93.28,3.2760000000000007
67,2860.0,Unemployed,Villa,255000.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,89.16083916083916,0.0
88,3384.0,Unemployed,Villa,344036.0,5.0,Welingak Website,1,467,2.5,Select,Lead Add Form,SMS Sent,Modified,2,Tiede,101.66548463356973,4.184
75,3475.0,Unemployed,Terrain,310400.0,2.0,Direct Traffic,0,846,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,89.32374100719424,3.2920000000000003
51,6803.0,Unknown,Appartement,755479.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,0,Froid,111.0508599147435,0.0
37,11639.0,Working Professional,Villa,1311052.0,5.0,Google,1,96,2.5,Select,API,SMS Sent,SMS Sent,3,Tiede,112.64301056791821,3.442
67,3816.0,Unemployed,Terrain,267575.0,6.0,Google,0,34,6.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,3,Tiede,70.11923480083857,4.867999999999999
27,3439.0,Unemployed,Villa,335219.0,3.0,Google,0,208,3.0,Select,API,Email Opened,Email Opened,2,Tiede,97.47571968595523,2.816
49,10834.0,Working Professional,Appartement,782264.0,3.0,Google,1,1204,1.5,Select,API,SMS Sent,SMS Sent,4,Chaud,72.20454125899944,4.358
69,2500.0,Unemployed,Appartement,201348.0,7.0,Google,1,875,1.75,Mumbai,Landing Page Submission,Email Link Clicked,Email Link Clicked,3,Tiede,80.5392,5.775
32,2576.0,Unemployed,Maison,134130.0,3.0,Direct Traffic,0,387,3.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,2,Tiede,52.06909937888199,3.174
20,4639.0,Unemployed,Terrain,330824.0,14.0,Direct Traffic,0,1047,1.4,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,3,Tiede,71.31364518215132,9.514
54,4241.0,Unemployed,Studio,253888.0,2.0,Google,0,115,2.0,Select,API,Email Opened,Modified,1,Froid,59.865126149493044,1.83
57,5533.0,Unknown,Villa,921854.0,8.0,Direct Traffic,0,149,8.0,Mumbai,Landing Page Submission,SMS Sent,Modified,2,Tiede,166.61015723838784,6.698
89,7341.0,Unknown,Appartement,1062000.0,0.0,Olark Chat,0,0,0.0,Unknown,API,SMS Sent,SMS Sent,0,Froid,144.6669391091132,0.0
57,5885.0,Unknown,Villa,375936.0,8.0,Organic Search,0,789,8.0,Unknown,API,Email Opened,Modified,3,Tiede,63.8803738317757,7.978000000000001
73,2500.0,Unemployed,Villa,333040.0,2.0,Direct Traffic,0,1478,2.0,Tier II Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,133.216,4.556
40,2634.0,Unemployed,Studio,232386.0,2.0,Direct Traffic,0,323,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,88.2255125284738,2.246
28,4665.0,Unemployed,Appartement,186369.0,4.0,Direct Traffic,0,1017,4.0,Mumbai,Landing Page Submission,Email Link Clicked,Modified,3,Tiede,39.95048231511254,5.234
81,6933.0,Unknown,Maison,691961.0,4.0,Direct Traffic,0,1458,4.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,99.80686571469782,6.1160000000000005
25,6702.0,Unknown,Terrain,1036460.0,3.0,Google,1,1350,3.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,154.64935840047747,5.1
73,13509.61,Working Professional,Villa,1238900.0,2.0,Direct Traffic,1,857,2.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,91.70508993227783,3.314
77,2500.0,Unemployed,Studio,362207.0,1.0,Direct Traffic,0,295,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,0,Froid,144.8828,1.3900000000000001
27,2500.0,Unemployed,Studio,154648.0,2.0,Direct Traffic,0,335,2.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,1,Froid,61.8592,2.27
56,9421.0,Unknown,Terrain,472068.0,8.0,Direct Traffic,0,362,2.67,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,50.108056469589215,5.525
45,5875.0,Unknown,Terrain,514283.0,3.0,Direct Traffic,0,69,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,87.53753191489362,2.538
66,2500.0,Unemployed,Appartement,284580.0,2.0,Direct Traffic,1,9,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,1,Froid,113.832,1.618
53,3110.0,Unemployed,Villa,281216.0,7.0,Google,1,964,3.5,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,4,Chaud,90.42315112540193,6.478
30,3413.0,Unemployed,Villa,248708.0,5.0,Google,1,1205,5.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,72.87078816290654,6.41
53,5701.0,Unknown,Terrain,820230.0,1.0,Google,0,52,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,0,Froid,143.8747588142431,0.904
43,3992.0,Unemployed,Maison,274890.0,3.0,Direct Traffic,0,167,3.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,2,Tiede,68.86022044088176,2.734
21,3442.0,Unemployed,Villa,140000.0,3.0,Google,1,1390,3.0,Select,API,Email Link Clicked,Modified,4,Chaud,40.67402672864613,5.18
81,7844.0,Unknown,Studio,1037520.0,1.0,Direct Traffic,0,238,1.0,Other Metro Cities,Landing Page Submission,Email Bounced,Modified,0,Froid,132.26925038245793,1.276
55,3831.0,Student,Terrain,280885.0,1.0,Direct Traffic,0,1372,1.0,Thane & Outskirts,Landing Page Submission,Email Bounced,Modified,2,Tiede,73.31897676846776,3.5440000000000005
