split,prospect_id,video_id,label
train,tabular_001076,vid11,
train,tabular_007806,hot_17,
train,tabular_007789,cold_11,
train,tabular_004823,vid5,
train,tabular_002237,vid5,
train,tabular_000972,vid3,
train,tabular_002252,cold_21,
train,tabular_002306,vid7,
train,tabular_000778,cold_19,
train,tabular_001077,cold_03,
train,tabular_002510,vid18,
train,tabular_007414,cold_04,
train,tabular_002737,cold_29,
train,tabular_001554,vid23,
train,tabular_000256,cold_07,
train,tabular_008508,vid29,
train,tabular_002354,cold_23,
train,tabular_008419,cold_08,
train,tabular_007783,vid8,
train,tabular_005189,cold_31,
train,tabular_001633,cold_31,
train,tabular_004007,vid27,
train,tabular_009126,vid5,
train,tabular_000883,vid19,
train,tabular_007319,cold_02,
train,tabular_004075,cold_19,
train,tabular_003700,cold_17,
train,tabular_006948,vid12,
train,tabular_000851,cold_01,
train,tabular_006803,cold_01,
train,tabular_001664,vid14,
train,tabular_008012,vid17,
train,tabular_000739,vid14,
train,tabular_006589,cold_23,
train,tabular_002034,vid34,
train,tabular_005139,vid28,
train,tabular_003182,hot_13,
train,tabular_002071,vid20,
train,tabular_000117,vid32,
train,tabular_007545,cold_15,
train,tabular_005269,cold_22,
train,tabular_007151,hot_25,
train,tabular_000766,cold_13,
train,tabular_000719,hot_02,
train,tabular_006032,vid29,
train,tabular_002003,cold_13,
train,tabular_001296,vid5,
train,tabular_004738,hot_03,
train,tabular_000943,hot_10,
train,tabular_008466,vid1,
train,tabular_005263,vid26,
train,tabular_004933,vid3,
train,tabular_003003,vid20,
train,tabular_004741,vid21,
train,tabular_001638,vid28,
train,tabular_006606,cold_32,
train,tabular_003639,cold_32,
train,tabular_003157,cold_18,
train,tabular_004784,cold_11,
train,tabular_009101,hot_03,
train,tabular_001255,hot_26,
train,tabular_006940,hot_26,
train,tabular_007111,cold_24,
train,tabular_002879,hot_03,
train,tabular_006938,cold_15,
train,tabular_000348,cold_02,
train,tabular_005612,vid34,
train,tabular_003502,vid8,
train,tabular_002425,vid6,
train,tabular_005587,vid2,
train,tabular_003459,vid14,
train,tabular_002346,vid27,
train,tabular_007581,vid14,
train,tabular_006169,cold_09,
train,tabular_008806,hot_28,
train,tabular_000781,hot_11,
train,tabular_008653,vid31,
train,tabular_000217,vid15,
train,tabular_006233,vid22,
train,tabular_005172,cold_25,
train,tabular_009131,vid9,
train,tabular_006424,cold_22,
train,tabular_005299,cold_31,
train,tabular_004813,vid3,
train,tabular_004002,cold_31,
train,tabular_004894,cold_03,
train,tabular_006921,vid31,
train,tabular_008643,hot_15,
train,tabular_004527,vid10,
train,tabular_007158,vid22,
train,tabular_003400,vid12,
train,tabular_006743,cold_09,
train,tabular_000089,vid19,
train,tabular_002172,hot_04,
train,tabular_004030,vid5,
train,tabular_005688,cold_28,
train,tabular_002914,vid14,
train,tabular_004991,vid23,
train,tabular_003858,cold_33,
train,tabular_004285,vid17,
train,tabular_003641,vid29,
train,tabular_008195,cold_20,
train,tabular_003781,cold_09,
train,tabular_005773,cold_23,
train,tabular_005925,cold_22,
train,tabular_006905,cold_03,
train,tabular_009155,vid22,
train,tabular_005140,vid29,
train,tabular_004409,cold_30,
train,tabular_007337,vid5,
train,tabular_006926,hot_25,
train,tabular_001934,vid19,
train,tabular_008984,vid19,
train,tabular_004878,vid3,
train,tabular_006978,vid2,
train,tabular_001930,vid16,
train,tabular_003191,hot_14,
train,tabular_004518,cold_32,
train,tabular_008307,cold_34,
train,tabular_009112,cold_07,
train,tabular_003374,vid32,
train,tabular_006297,cold_11,
train,tabular_007676,vid23,
train,tabular_008157,cold_33,
train,tabular_000747,cold_07,
train,tabular_001043,cold_29,
train,tabular_000919,vid35,
train,tabular_003771,hot_18,
train,tabular_008288,cold_20,
train,tabular_000072,vid9,
train,tabular_002372,vid1,
train,tabular_006558,vid3,
train,tabular_003161,vid6,
train,tabular_002551,vid7,
train,tabular_004757,cold_04,
train,tabular_004417,cold_32,
train,tabular_000226,vid2,
train,tabular_005441,hot_13,
train,tabular_008705,vid26,
train,tabular_001592,vid12,
train,tabular_003334,cold_19,
train,tabular_004458,vid10,
train,tabular_001120,cold_19,
train,tabular_001291,hot_30,
train,tabular_008798,cold_15,
train,tabular_004554,cold_06,
train,tabular_002662,vid35,
train,tabular_002175,vid6,
train,tabular_005820,vid7,
train,tabular_002256,cold_23,
train,tabular_000394,cold_19,
train,tabular_002310,vid1,
train,tabular_004866,hot_27,
train,tabular_000878,hot_31,
train,tabular_008923,cold_30,
train,tabular_000546,cold_04,
train,tabular_000601,vid6,
train,tabular_000566,vid24,
train,tabular_002956,hot_17,
train,tabular_004189,vid8,
train,tabular_007626,vid5,
train,tabular_004198,vid11,
train,tabular_000514,vid3,
train,tabular_007052,vid15,
train,tabular_009122,vid4,
train,tabular_006915,cold_06,
train,tabular_008284,cold_19,
train,tabular_008289,cold_21,
train,tabular_004242,vid29,
train,tabular_000334,hot_24,
train,tabular_009118,cold_09,
train,tabular_008843,cold_30,
train,tabular_002702,cold_18,
train,tabular_000650,vid34,
train,tabular_000467,vid12,
train,tabular_005210,vid29,
train,tabular_004051,cold_11,
train,tabular_006988,cold_09,
train,tabular_003894,hot_03,
train,tabular_000139,vid14,
train,tabular_002699,vid27,
train,tabular_005364,hot_35,
train,tabular_001583,cold_11,
train,tabular_005917,vid8,
train,tabular_007828,vid22,
train,tabular_001308,vid14,
train,tabular_000303,cold_23,
train,tabular_004173,hot_21,
train,tabular_006304,cold_12,
train,tabular_005434,vid13,
train,tabular_001046,cold_31,
train,tabular_008478,cold_29,
train,tabular_003125,vid23,
train,tabular_008606,cold_05,
train,tabular_001319,cold_35,
train,tabular_000729,vid8,
train,tabular_007124,cold_30,
train,tabular_003791,hot_22,
train,tabular_005288,cold_29,
train,tabular_006212,vid16,
train,tabular_000788,vid7,
train,tabular_002817,vid22,
train,tabular_005591,vid22,
train,tabular_004688,vid25,
train,tabular_006149,vid22,
train,tabular_008484,hot_28,
train,tabular_005632,vid1,
train,tabular_004737,vid20,
train,tabular_002694,cold_14,
train,tabular_004601,vid13,
train,tabular_000522,vid35,
train,tabular_008255,cold_08,
train,tabular_000245,vid31,
train,tabular_004040,cold_04,
train,tabular_004704,vid6,
train,tabular_003205,vid26,
train,tabular_002975,vid9,
train,tabular_008161,vid10,
train,tabular_005979,cold_07,
train,tabular_001447,hot_25,
train,tabular_003818,vid24,
train,tabular_006436,hot_29,
train,tabular_008460,vid6,
train,tabular_000425,vid21,
train,tabular_008397,cold_35,
train,tabular_002142,cold_26,
train,tabular_002629,vid16,
train,tabular_008385,vid30,
train,tabular_003498,vid5,
train,tabular_002821,vid26,
train,tabular_002209,vid21,
train,tabular_001841,vid7,
train,tabular_003209,cold_03,
train,tabular_003709,vid29,
train,tabular_004520,cold_33,
train,tabular_004802,vid21,
train,tabular_006504,cold_20,
train,tabular_003071,vid28,
train,tabular_006068,vid13,
train,tabular_000414,vid15,
train,tabular_000922,cold_26,
train,tabular_007315,hot_20,
train,tabular_005929,cold_23,
train,tabular_005381,cold_21,
train,tabular_004481,vid18,
train,tabular_007028,cold_28,
train,tabular_002568,vid14,
train,tabular_008140,cold_23,
train,tabular_003479,hot_14,
train,tabular_006474,hot_35,
train,tabular_004262,cold_16,
train,tabular_007525,cold_05,
train,tabular_003827,hot_25,
train,tabular_002019,hot_15,
train,tabular_004390,vid6,
train,tabular_005574,cold_18,
train,tabular_004828,hot_16,
train,tabular_001719,cold_25,
train,tabular_006238,cold_14,
train,tabular_008915,cold_26,
train,tabular_007999,vid11,
train,tabular_002430,vid9,
train,tabular_002565,hot_31,
train,tabular_007721,vid11,
train,tabular_005832,cold_08,
train,tabular_001118,vid32,
train,tabular_005514,vid16,
train,tabular_004224,vid22,
train,tabular_007063,vid2,
train,tabular_002438,cold_13,
train,tabular_008410,vid10,
train,tabular_004787,vid15,
train,tabular_003143,cold_12,
train,tabular_006715,vid6,
train,tabular_005476,cold_19,
train,tabular_008526,vid6,
train,tabular_007499,hot_12,
train,tabular_008745,cold_27,
train,tabular_008902,vid2,
train,tabular_009232,hot_23,
train,tabular_004478,hot_35,
train,tabular_006453,hot_31,
train,tabular_007123,cold_29,
train,tabular_007651,vid15,
train,tabular_008964,vid11,
train,tabular_004415,vid19,
train,tabular_008749,vid13,
train,tabular_000984,cold_05,
train,tabular_003632,hot_35,
train,tabular_006590,vid10,
train,tabular_006872,cold_27,
train,tabular_006223,cold_03,
train,tabular_008300,vid23,
train,tabular_002901,hot_08,
train,tabular_001491,hot_03,
train,tabular_003201,cold_34,
train,tabular_006081,vid22,
train,tabular_004768,cold_08,
train,tabular_006909,vid25,
train,tabular_006874,vid8,
train,tabular_004930,hot_01,
train,tabular_001573,vid4,
train,tabular_002228,hot_13,
train,tabular_004130,cold_11,
train,tabular_001273,vid27,
train,tabular_009150,vid2,
train,tabular_007983,vid34,
train,tabular_003985,vid2,
train,tabular_007647,cold_26,
train,tabular_007825,cold_30,
train,tabular_008832,cold_28,
train,tabular_008857,cold_35,
train,tabular_007093,hot_14,
train,tabular_000837,vid31,
train,tabular_008954,hot_08,
train,tabular_004045,cold_08,
train,tabular_001278,cold_22,
train,tabular_001301,vid9,
train,tabular_000661,cold_15,
train,tabular_001259,cold_17,
train,tabular_005337,vid31,
train,tabular_007248,cold_06,
train,tabular_001261,cold_18,
train,tabular_007656,cold_30,
train,tabular_005329,cold_05,
train,tabular_000068,vid7,
train,tabular_007457,vid26,
train,tabular_008251,hot_03,
train,tabular_006091,vid26,
train,tabular_005473,cold_18,
train,tabular_008257,cold_09,
train,tabular_003571,hot_28,
train,tabular_001159,vid14,
train,tabular_004669,vid15,
train,tabular_008265,cold_12,
train,tabular_001035,cold_26,
train,tabular_004386,cold_20,
train,tabular_001924,hot_02,
train,tabular_006248,vid27,
train,tabular_004072,vid25,
train,tabular_001822,vid27,
train,tabular_007256,cold_09,
train,tabular_001274,cold_19,
train,tabular_003694,hot_09,
train,tabular_005050,vid22,
train,tabular_001123,vid4,
train,tabular_005922,vid1,
train,tabular_000840,vid35,
train,tabular_005930,cold_24,
train,tabular_001227,cold_31,
train,tabular_008277,vid17,
train,tabular_006880,vid11,
train,tabular_002687,vid20,
train,tabular_001010,hot_23,
train,tabular_005881,cold_35,
train,tabular_002344,cold_19,
train,tabular_007269,hot_15,
train,tabular_004964,hot_08,
train,tabular_000430,vid26,
train,tabular_001643,vid30,
train,tabular_008930,cold_35,
train,tabular_004113,vid8,
train,tabular_002746,cold_31,
train,tabular_001305,hot_31,
train,tabular_000979,vid4,
train,tabular_008313,vid30,
train,tabular_005132,vid26,
train,tabular_004200,vid12,
train,tabular_002258,vid18,
train,tabular_003115,vid19,
train,tabular_002974,cold_26,
train,tabular_000655,cold_12,
train,tabular_002028,hot_17,
train,tabular_001529,vid14,
train,tabular_006112,cold_26,
train,tabular_006416,cold_18,
train,tabular_002837,vid34,
train,tabular_001469,hot_32,
train,tabular_001138,cold_31,
train,tabular_002481,hot_13,
train,tabular_002253,cold_22,
train,tabular_006120,cold_28,
train,tabular_008407,hot_21,
train,tabular_001955,cold_31,
train,tabular_002591,vid26,
train,tabular_003008,vid23,
train,tabular_009003,vid23,
train,tabular_001061,vid35,
train,tabular_006439,cold_28,
train,tabular_006708,vid32,
train,tabular_008432,vid2,
train,tabular_008120,vid26,
train,tabular_006354,cold_27,
train,tabular_008578,vid3,
train,tabular_006876,vid9,
train,tabular_008489,cold_33,
train,tabular_006314,hot_13,
train,tabular_009188,vid6,
train,tabular_005598,vid25,
train,tabular_001575,cold_09,
train,tabular_001135,cold_28,
train,tabular_001222,vid9,
train,tabular_002677,cold_11,
train,tabular_006486,cold_12,
train,tabular_002597,vid3,
train,tabular_004513,vid34,
train,tabular_006437,cold_26,
train,tabular_002116,vid8,
train,tabular_008322,vid4,
train,tabular_004172,hot_20,
train,tabular_002965,cold_19,
train,tabular_008939,cold_04,
train,tabular_006276,vid6,
train,tabular_000491,cold_23,
train,tabular_006919,vid30,
train,tabular_003601,vid12,
train,tabular_000866,vid12,
train,tabular_001711,vid7,
train,tabular_000569,vid27,
train,tabular_009138,cold_19,
train,tabular_008511,hot_31,
train,tabular_008196,cold_21,
train,tabular_004150,vid23,
train,tabular_000933,cold_32,
train,tabular_003463,vid15,
train,tabular_000539,cold_01,
train,tabular_004381,vid34,
train,tabular_007298,hot_18,
train,tabular_005580,vid17,
train,tabular_001499,vid28,
train,tabular_002446,vid16,
train,tabular_006922,hot_24,
train,tabular_007451,vid23,
train,tabular_002913,vid13,
train,tabular_003467,vid18,
train,tabular_001130,cold_25,
train,tabular_003717,vid31,
train,tabular_007279,hot_17,
train,tabular_001806,vid18,
train,tabular_001866,cold_35,
train,tabular_005368,hot_01,
train,tabular_007348,hot_25,
train,tabular_007226,vid20,
train,tabular_000560,vid22,
train,tabular_004183,vid6,
train,tabular_002037,cold_25,
train,tabular_005638,vid12,
train,tabular_007639,vid10,
train,tabular_005184,vid18,
train,tabular_007436,vid19,
train,tabular_006616,vid22,
train,tabular_002766,vid28,
train,tabular_004157,cold_18,
train,tabular_003359,vid28,
train,tabular_007730,vid14,
train,tabular_003216,cold_05,
train,tabular_002108,cold_17,
train,tabular_007203,vid10,
train,tabular_004234,vid28,
train,tabular_007540,vid29,
train,tabular_007704,hot_02,
train,tabular_009233,vid23,
train,tabular_007183,vid34,
train,tabular_005961,cold_34,
train,tabular_004981,cold_25,
train,tabular_000482,cold_18,
train,tabular_007079,cold_11,
train,tabular_003664,cold_06,
train,tabular_000641,vid28,
train,tabular_003282,cold_02,
train,tabular_006077,cold_11,
train,tabular_003997,hot_22,
train,tabular_006877,vid1,
train,tabular_008429,vid18,
train,tabular_004712,cold_22,
train,tabular_006960,cold_27,
train,tabular_007830,vid23,
train,tabular_004857,vid22,
train,tabular_004318,vid32,
train,tabular_005691,cold_29,
train,tabular_008222,cold_32,
train,tabular_004549,hot_14,
train,tabular_008811,vid1,
train,tabular_005582,cold_21,
train,tabular_003456,vid11,
train,tabular_000531,vid10,
train,tabular_003100,cold_23,
train,tabular_003600,cold_15,
train,tabular_004990,cold_28,
train,tabular_005220,hot_11,
train,tabular_000558,cold_07,
train,tabular_009012,cold_07,
train,tabular_003146,cold_15,
train,tabular_002782,cold_15,
train,tabular_007175,cold_17,
train,tabular_008609,vid12,
train,tabular_007024,cold_25,
train,tabular_008014,cold_26,
train,tabular_002853,hot_31,
train,tabular_000873,vid15,
train,tabular_000079,vid13,
train,tabular_001455,hot_27,
train,tabular_006403,cold_12,
train,tabular_005463,vid25,
train,tabular_004865,cold_30,
train,tabular_008840,vid24,
train,tabular_003396,cold_14,
train,tabular_004350,hot_21,
train,tabular_008449,vid31,
train,tabular_004306,hot_14,
train,tabular_006339,vid28,
train,tabular_006767,cold_23,
train,tabular_001444,cold_05,
train,tabular_008561,cold_27,
train,tabular_005164,vid9,
train,tabular_003462,hot_10,
train,tabular_006858,cold_21,
train,tabular_006188,vid1,
train,tabular_005331,hot_28,
train,tabular_002726,vid9,
train,tabular_008800,vid6,
train,tabular_005153,cold_18,
train,tabular_008047,vid35,
train,tabular_004698,cold_18,
train,tabular_005152,vid35,
train,tabular_000679,vid15,
train,tabular_003762,vid25,
train,tabular_006463,vid21,
train,tabular_004403,cold_25,
train,tabular_002285,cold_33,
train,tabular_007973,cold_09,
train,tabular_006460,cold_02,
train,tabular_000832,vid28,
train,tabular_006631,cold_06,
train,tabular_006317,vid20,
train,tabular_006621,vid26,
train,tabular_001362,cold_16,
train,tabular_007113,vid6,
train,tabular_008854,cold_34,
train,tabular_004332,vid8,
train,tabular_006505,cold_21,
train,tabular_003347,cold_27,
train,tabular_001474,hot_34,
train,tabular_007188,vid4,
train,tabular_001588,cold_14,
train,tabular_000261,cold_10,
train,tabular_005682,cold_25,
train,tabular_002084,vid26,
train,tabular_002503,vid14,
train,tabular_008742,cold_26,
train,tabular_006362,vid8,
train,tabular_008753,vid16,
train,tabular_006762,cold_18,
train,tabular_007078,vid27,
train,tabular_004721,cold_27,
train,tabular_001730,hot_05,
train,tabular_002743,vid15,
train,tabular_005907,cold_15,
train,tabular_003802,vid16,
train,tabular_003214,vid3,
train,tabular_000035,cold_11,
train,tabular_009166,vid28,
train,tabular_003434,cold_26,
train,tabular_007927,cold_27,
train,tabular_000005,vid11,
train,tabular_008934,vid32,
train,tabular_006916,cold_07,
train,tabular_007196,vid1,
train,tabular_006914,hot_23,
train,tabular_005749,vid30,
train,tabular_008517,cold_09,
train,tabular_000090,vid2,
train,tabular_008610,vid13,
train,tabular_002679,vid14,
train,tabular_004307,cold_32,
train,tabular_005954,cold_32,
train,tabular_004377,cold_17,
train,tabular_005624,hot_03,
train,tabular_008593,vid4,
train,tabular_003688,vid2,
train,tabular_003992,cold_27,
train,tabular_005940,cold_27,
train,tabular_003346,cold_26,
train,tabular_005484,cold_23,
train,tabular_003091,hot_02,
train,tabular_007076,cold_10,
train,tabular_003983,cold_22,
train,tabular_008779,vid27,
train,tabular_006713,vid4,
train,tabular_006592,vid12,
train,tabular_004107,cold_03,
train,tabular_000285,cold_16,
train,tabular_002506,cold_32,
train,tabular_006966,vid16,
train,tabular_007060,vid18,
train,tabular_000168,cold_13,
train,tabular_009070,hot_33,
train,tabular_008094,vid6,
train,tabular_006010,vid18,
train,tabular_007929,vid9,
train,tabular_002776,cold_10,
train,tabular_001868,hot_30,
train,tabular_005626,vid7,
